Date,Game,Boxscore Link
"Saturday, April 15, 2023",Atlanta Braves (2) @ Kansas City Royals (2),https://www.baseball-reference.com/teams/ATL/2023.shtml
"Saturday, April 15, 2023",Chicago Cubs (2) @ Los Angeles Dodgers (3),https://www.baseball-reference.com/teams/CHC/2023.shtml
"Saturday, April 15, 2023",Arizona D'Backs (3) @ Miami Marlins (6),https://www.baseball-reference.com/teams/ARI/2023.shtml
"Saturday, April 15, 2023",Minnesota Twins (6) @ New York Yankees (3),https://www.baseball-reference.com/teams/MIN/2023.shtml
"Saturday, April 15, 2023",New York Mets (10) @ Oakland Athletics (10),https://www.baseball-reference.com/teams/NYM/2023.shtml
"Saturday, April 15, 2023",Milwaukee Brewers (10) @ San Diego Padres (9),https://www.baseball-reference.com/teams/MIL/2023.shtml
"Saturday, April 15, 2023",Colorado Rockies (9) @ Seattle Mariners (6),https://www.baseball-reference.com/teams/COL/2023.shtml
"Saturday, April 15, 2023",Pittsburgh Pirates (5) @ St. Louis Cardinals (5),https://www.baseball-reference.com/teams/PIT/2023.shtml
"Saturday, April 15, 2023",Tampa Bay Rays (5) @ Toronto Blue Jays (6),https://www.baseball-reference.com/teams/TBR/2023.shtml
"Saturday, April 15, 2023",Cleveland Guardians (2) @ Washington Nationals (2),https://www.baseball-reference.com/teams/CLE/2023.shtml
"Sunday, April 16, 2023",Los Angeles Angels (2) @ Boston Red Sox (8),https://www.baseball-reference.com/teams/LAA/2023.shtml
"Sunday, April 16, 2023",Baltimore Orioles (14) @ Chicago White Sox (14),https://www.baseball-reference.com/teams/BAL/2023.shtml
"Sunday, April 16, 2023",Philadelphia Phillies (9) @ Cincinnati Reds (9),https://www.baseball-reference.com/teams/PHI/2023.shtml
"Sunday, April 16, 2023",Texas Rangers (5) @ Houston Astros (5),https://www.baseball-reference.com/teams/TEX/2023.shtml
"Sunday, April 16, 2023",Atlanta Braves (3) @ Kansas City Royals (3),https://www.baseball-reference.com/teams/ATL/2023.shtml
"Sunday, April 16, 2023",Chicago Cubs (5) @ Los Angeles Dodgers (5),https://www.baseball-reference.com/teams/CHC/2023.shtml
"Sunday, April 16, 2023",Arizona D'Backs (2) @ Miami Marlins (2),https://www.baseball-reference.com/teams/ARI/2023.shtml
"Sunday, April 16, 2023",Minnesota Twins (2) @ New York Yankees (4),https://www.baseball-reference.com/teams/MIN/2023.shtml
"Sunday, April 16, 2023",New York Mets (1) @ Oakland Athletics (1),https://www.baseball-reference.com/teams/NYM/2023.shtml
"Sunday, April 16, 2023",Milwaukee Brewers (1) @ San Diego Padres (1),https://www.baseball-reference.com/teams/MIL/2023.shtml
"Sunday, April 16, 2023",Colorado Rockies (1) @ Seattle Mariners (5),https://www.baseball-reference.com/teams/COL/2023.shtml
"Sunday, April 16, 2023",Pittsburgh Pirates (5) @ St. Louis Cardinals (8),https://www.baseball-reference.com/teams/PIT/2023.shtml
"Sunday, April 16, 2023",Tampa Bay Rays (7) @ Toronto Blue Jays (7),https://www.baseball-reference.com/teams/TBR/2023.shtml
"Sunday, April 16, 2023",Cleveland Guardians (7) @ Washington Nationals (5),https://www.baseball-reference.com/teams/CLE/2023.shtml
"Monday, April 17, 2023",Los Angeles Angels (8) @ Boston Red Sox (8),https://www.baseball-reference.com/teams/LAA/2023.shtml
"Monday, April 17, 2023",Tampa Bay Rays (8) @ Cincinnati Reds (14),https://www.baseball-reference.com/teams/TBR/2023.shtml
"Monday, April 17, 2023",Pittsburgh Pirates (9) @ Colorado Rockies (9),https://www.baseball-reference.com/teams/PIT/2023.shtml
"Monday, April 17, 2023",Toronto Blue Jays (9) @ Houston Astros (4),https://www.baseball-reference.com/teams/TOR/2023.shtml
"Monday, April 17, 2023",Texas Rangers (8) @ Kansas City Royals (8),https://www.baseball-reference.com/teams/TEX/2023.shtml
"Monday, April 17, 2023",New York Mets (4) @ Los Angeles Dodgers (4),https://www.baseball-reference.com/teams/NYM/2023.shtml
"Monday, April 17, 2023",San Francisco Giants (4) @ Miami Marlins (10),https://www.baseball-reference.com/teams/SFG/2023.shtml
"Monday, April 17, 2023",Chicago Cubs (2) @ Oakland Athletics (2),https://www.baseball-reference.com/teams/CHC/2023.shtml
"Monday, April 17, 2023",Atlanta Braves (7) @ San Diego Padres (7),https://www.baseball-reference.com/teams/ATL/2023.shtml
"Monday, April 17, 2023",Milwaukee Brewers (6) @ Seattle Mariners (6),https://www.baseball-reference.com/teams/MIL/2023.shtml
"Monday, April 17, 2023",Arizona D'Backs (5) @ St. Louis Cardinals (5),https://www.baseball-reference.com/teams/ARI/2023.shtml
"Tuesday, April 18, 2023",Minnesota Twins (5) @ Boston Red Sox (7),https://www.baseball-reference.com/teams/MIN/2023.shtml
"Tuesday, April 18, 2023",Philadelphia Phillies (3) @ Chicago White Sox (3),https://www.baseball-reference.com/teams/PHI/2023.shtml
"Tuesday, April 18, 2023",Philadelphia Phillies (3) @ Chicago White Sox (10),https://www.baseball-reference.com/teams/PHI/2023.shtml
"Tuesday, April 18, 2023",Tampa Bay Rays (5) @ Cincinnati Reds (5),https://www.baseball-reference.com/teams/TBR/2023.shtml
"Tuesday, April 18, 2023",Pittsburgh Pirates (4) @ Colorado Rockies (4),https://www.baseball-reference.com/teams/PIT/2023.shtml
"Tuesday, April 18, 2023",Cleveland Guardians (4) @ Detroit Tigers (1),https://www.baseball-reference.com/teams/CLE/2023.shtml
"Tuesday, April 18, 2023",Cleveland Guardians (1) @ Detroit Tigers (4),https://www.baseball-reference.com/teams/CLE/2023.shtml
"Tuesday, April 18, 2023",Toronto Blue Jays (12) @ Houston Astros (12),https://www.baseball-reference.com/teams/TOR/2023.shtml
"Tuesday, April 18, 2023",Texas Rangers (5) @ Kansas City Royals (5),https://www.baseball-reference.com/teams/TEX/2023.shtml
"Tuesday, April 18, 2023",New York Mets (5) @ Los Angeles Dodgers (4),https://www.baseball-reference.com/teams/NYM/2023.shtml
"Tuesday, April 18, 2023",San Francisco Giants (4) @ Miami Marlins (5),https://www.baseball-reference.com/teams/SFG/2023.shtml
"Tuesday, April 18, 2023",Los Angeles Angels (4) @ New York Yankees (4),https://www.baseball-reference.com/teams/LAA/2023.shtml
"Tuesday, April 18, 2023",Chicago Cubs (8) @ Oakland Athletics (8),https://www.baseball-reference.com/teams/CHC/2023.shtml
"Tuesday, April 18, 2023",Atlanta Braves (6) @ San Diego Padres (6),https://www.baseball-reference.com/teams/ATL/2023.shtml
"Tuesday, April 18, 2023",Milwaukee Brewers (8) @ Seattle Mariners (8),https://www.baseball-reference.com/teams/MIL/2023.shtml
"Tuesday, April 18, 2023",Arizona D'Backs (1) @ St. Louis Cardinals (1),https://www.baseball-reference.com/teams/ARI/2023.shtml
"Tuesday, April 18, 2023",Baltimore Orioles (10) @ Washington Nationals (10),https://www.baseball-reference.com/teams/BAL/2023.shtml
"Wednesday, April 19, 2023",Minnesota Twins (5) @ Boston Red Sox (5),https://www.baseball-reference.com/teams/MIN/2023.shtml
"Wednesday, April 19, 2023",Philadelphia Phillies (8) @ Chicago White Sox (8),https://www.baseball-reference.com/teams/PHI/2023.shtml
"Wednesday, April 19, 2023",Tampa Bay Rays (14) @ Cincinnati Reds (14),https://www.baseball-reference.com/teams/TBR/2023.shtml
"Wednesday, April 19, 2023",Pittsburgh Pirates (3) @ Colorado Rockies (3),https://www.baseball-reference.com/teams/PIT/2023.shtml
"Wednesday, April 19, 2023",Cleveland Guardians (8) @ Detroit Tigers (8),https://www.baseball-reference.com/teams/CLE/2023.shtml
"Wednesday, April 19, 2023",Toronto Blue Jays (8) @ Houston Astros (12),https://www.baseball-reference.com/teams/TOR/2023.shtml
"Wednesday, April 19, 2023",Texas Rangers (5) @ Kansas City Royals (5),https://www.baseball-reference.com/teams/TEX/2023.shtml
"Wednesday, April 19, 2023",New York Mets (5) @ Los Angeles Dodgers (5),https://www.baseball-reference.com/teams/NYM/2023.shtml
"Wednesday, April 19, 2023",San Francisco Giants (3) @ Miami Marlins (3),https://www.baseball-reference.com/teams/SFG/2023.shtml
"Wednesday, April 19, 2023",Los Angeles Angels (3) @ New York Yankees (12),https://www.baseball-reference.com/teams/LAA/2023.shtml
"Wednesday, April 19, 2023",Chicago Cubs (1) @ Oakland Athletics (1),https://www.baseball-reference.com/teams/CHC/2023.shtml
"Wednesday, April 19, 2023",Atlanta Braves (1) @ San Diego Padres (5),https://www.baseball-reference.com/teams/ATL/2023.shtml
"Wednesday, April 19, 2023",Milwaukee Brewers (14) @ Seattle Mariners (14),https://www.baseball-reference.com/teams/MIL/2023.shtml
"Wednesday, April 19, 2023",Arizona D'Backs (14) @ St. Louis Cardinals (4),https://www.baseball-reference.com/teams/ARI/2023.shtml
"Wednesday, April 19, 2023",Baltimore Orioles (7) @ Washington Nationals (7),https://www.baseball-reference.com/teams/BAL/2023.shtml
"Thursday, April 20, 2023",San Diego Padres (11) @ Arizona D'Backs (11),https://www.baseball-reference.com/teams/SDP/2023.shtml
"Thursday, April 20, 2023",Minnesota Twins (11) @ Boston Red Sox (6),https://www.baseball-reference.com/teams/MIN/2023.shtml
"Thursday, April 20, 2023",Los Angeles Dodgers (9) @ Chicago Cubs (9),https://www.baseball-reference.com/teams/LAD/2023.shtml
"Thursday, April 20, 2023",Los Angeles Angels (9) @ New York Yankees (5),https://www.baseball-reference.com/teams/LAA/2023.shtml
"Thursday, April 20, 2023",Colorado Rockies (4) @ Philadelphia Phillies (4),https://www.baseball-reference.com/teams/COL/2023.shtml
"Thursday, April 20, 2023",Cincinnati Reds (4) @ Pittsburgh Pirates (9),https://www.baseball-reference.com/teams/CIN/2023.shtml
"Thursday, April 20, 2023",New York Mets (2) @ San Francisco Giants (2),https://www.baseball-reference.com/teams/NYM/2023.shtml
"Friday, April 21, 2023",Kansas City Royals (2) @ Los Angeles Angels (9),https://www.baseball-reference.com/teams/KCR/2023.shtml
"Friday, April 21, 2023",San Diego Padres (9) @ Arizona D'Backs (6),https://www.baseball-reference.com/teams/SDP/2023.shtml
"Friday, April 21, 2023",Houston Astros (2) @ Atlanta Braves (2),https://www.baseball-reference.com/teams/HOU/2023.shtml
"Friday, April 21, 2023",Detroit Tigers (2) @ Baltimore Orioles (13),https://www.baseball-reference.com/teams/DET/2023.shtml
"Friday, April 21, 2023",Los Angeles Dodgers (13) @ Chicago Cubs (5),https://www.baseball-reference.com/teams/LAD/2023.shtml
"Friday, April 21, 2023",Boston Red Sox (3) @ Milwaukee Brewers (3),https://www.baseball-reference.com/teams/BOS/2023.shtml
"Friday, April 21, 2023",Washington Nationals (6) @ Minnesota Twins (6),https://www.baseball-reference.com/teams/WSN/2023.shtml
"Friday, April 21, 2023",Toronto Blue Jays (4) @ New York Yankees (4),https://www.baseball-reference.com/teams/TOR/2023.shtml
"Friday, April 21, 2023",Colorado Rockies (4) @ Philadelphia Phillies (4),https://www.baseball-reference.com/teams/COL/2023.shtml
"Friday, April 21, 2023",Cincinnati Reds (4) @ Pittsburgh Pirates (5),https://www.baseball-reference.com/teams/CIN/2023.shtml
"Friday, April 21, 2023",St. Louis Cardinals (5) @ Seattle Mariners (7),https://www.baseball-reference.com/teams/STL/2023.shtml
"Friday, April 21, 2023",New York Mets (8) @ San Francisco Giants (8),https://www.baseball-reference.com/teams/NYM/2023.shtml
"Friday, April 21, 2023",Chicago White Sox (8) @ Tampa Bay Rays (5),https://www.baseball-reference.com/teams/CHW/2023.shtml
"Friday, April 21, 2023",Oakland Athletics (11) @ Texas Rangers (11),https://www.baseball-reference.com/teams/OAK/2023.shtml
"Saturday, April 22, 2023",Kansas City Royals (5) @ Los Angeles Angels (5),https://www.baseball-reference.com/teams/KCR/2023.shtml
"Saturday, April 22, 2023",San Diego Padres (6) @ Arizona D'Backs (6),https://www.baseball-reference.com/teams/SDP/2023.shtml
"Saturday, April 22, 2023",Houston Astros (5) @ Atlanta Braves (5),https://www.baseball-reference.com/teams/HOU/2023.shtml
"Saturday, April 22, 2023",Detroit Tigers (5) @ Baltimore Orioles (9),https://www.baseball-reference.com/teams/DET/2023.shtml
"Saturday, April 22, 2023",Los Angeles Dodgers (6) @ Chicago Cubs (6),https://www.baseball-reference.com/teams/LAD/2023.shtml
"Saturday, April 22, 2023",Miami Marlins (3) @ Cleveland Guardians (3),https://www.baseball-reference.com/teams/MIA/2023.shtml
"Saturday, April 22, 2023",Miami Marlins (5) @ Cleveland Guardians (5),https://www.baseball-reference.com/teams/MIA/2023.shtml
"Saturday, April 22, 2023",Boston Red Sox (5) @ Milwaukee Brewers (10),https://www.baseball-reference.com/teams/BOS/2023.shtml
"Saturday, April 22, 2023",Washington Nationals (3) @ Minnesota Twins (3),https://www.baseball-reference.com/teams/WSN/2023.shtml
"Saturday, April 22, 2023",Toronto Blue Jays (3) @ New York Yankees (4),https://www.baseball-reference.com/teams/TOR/2023.shtml
"Saturday, April 22, 2023",Colorado Rockies (4) @ Philadelphia Phillies (2),https://www.baseball-reference.com/teams/COL/2023.shtml
"Saturday, April 22, 2023",Cincinnati Reds (2) @ Pittsburgh Pirates (5),https://www.baseball-reference.com/teams/CIN/2023.shtml
"Saturday, April 22, 2023",St. Louis Cardinals (5) @ Seattle Mariners (7),https://www.baseball-reference.com/teams/STL/2023.shtml
"Saturday, April 22, 2023",New York Mets (7) @ San Francisco Giants (4),https://www.baseball-reference.com/teams/NYM/2023.shtml
"Saturday, April 22, 2023",Chicago White Sox (4) @ Tampa Bay Rays (18),https://www.baseball-reference.com/teams/CHW/2023.shtml
"Saturday, April 22, 2023",Oakland Athletics (18) @ Texas Rangers (4),https://www.baseball-reference.com/teams/OAK/2023.shtml
"Sunday, April 23, 2023",Kansas City Royals (4) @ Los Angeles Angels (7),https://www.baseball-reference.com/teams/KCR/2023.shtml
"Sunday, April 23, 2023",San Diego Padres (5) @ Arizona D'Backs (5),https://www.baseball-reference.com/teams/SDP/2023.shtml
"Sunday, April 23, 2023",Houston Astros (2) @ Atlanta Braves (2),https://www.baseball-reference.com/teams/HOU/2023.shtml
"Sunday, April 23, 2023",Detroit Tigers (2) @ Baltimore Orioles (7),https://www.baseball-reference.com/teams/DET/2023.shtml
"Sunday, April 23, 2023",Los Angeles Dodgers (7) @ Chicago Cubs (7),https://www.baseball-reference.com/teams/LAD/2023.shtml
"Sunday, April 23, 2023",Miami Marlins (7) @ Cleveland Guardians (12),https://www.baseball-reference.com/teams/MIA/2023.shtml
"Sunday, April 23, 2023",Boston Red Sox (3) @ Milwaukee Brewers (3),https://www.baseball-reference.com/teams/BOS/2023.shtml
"Sunday, April 23, 2023",Washington Nationals (3) @ Minnesota Twins (5),https://www.baseball-reference.com/teams/WSN/2023.shtml
"Sunday, April 23, 2023",Toronto Blue Jays (9) @ New York Yankees (9),https://www.baseball-reference.com/teams/TOR/2023.shtml
"Sunday, April 23, 2023",Colorado Rockies (9) @ Philadelphia Phillies (2),https://www.baseball-reference.com/teams/COL/2023.shtml
"Sunday, April 23, 2023",Cincinnati Reds (2) @ Pittsburgh Pirates (7),https://www.baseball-reference.com/teams/CIN/2023.shtml
"Sunday, April 23, 2023",St. Louis Cardinals (5) @ Seattle Mariners (5),https://www.baseball-reference.com/teams/STL/2023.shtml
"Sunday, April 23, 2023",New York Mets (5) @ San Francisco Giants (4),https://www.baseball-reference.com/teams/NYM/2023.shtml
"Sunday, April 23, 2023",Chicago White Sox (4) @ Tampa Bay Rays (5),https://www.baseball-reference.com/teams/CHW/2023.shtml
"Sunday, April 23, 2023",Oakland Athletics (5) @ Texas Rangers (11),https://www.baseball-reference.com/teams/OAK/2023.shtml
"Monday, April 24, 2023",Oakland Athletics (5) @ Los Angeles Angels (5),https://www.baseball-reference.com/teams/OAK/2023.shtml
"Monday, April 24, 2023",Kansas City Royals (5) @ Arizona D'Backs (11),https://www.baseball-reference.com/teams/KCR/2023.shtml
"Monday, April 24, 2023",Miami Marlins (11) @ Atlanta Braves (5),https://www.baseball-reference.com/teams/MIA/2023.shtml
"Monday, April 24, 2023",Boston Red Sox (5) @ Baltimore Orioles (7),https://www.baseball-reference.com/teams/BOS/2023.shtml
"Monday, April 24, 2023",Texas Rangers (7) @ Cincinnati Reds (6),https://www.baseball-reference.com/teams/TEX/2023.shtml
"Monday, April 24, 2023",Colorado Rockies (4) @ Cleveland Guardians (4),https://www.baseball-reference.com/teams/COL/2023.shtml
"Monday, April 24, 2023",Detroit Tigers (6) @ Milwaukee Brewers (6),https://www.baseball-reference.com/teams/DET/2023.shtml
"Monday, April 24, 2023",New York Yankees (6) @ Minnesota Twins (4),https://www.baseball-reference.com/teams/NYY/2023.shtml
"Monday, April 24, 2023",St. Louis Cardinals (4) @ San Francisco Giants (8),https://www.baseball-reference.com/teams/STL/2023.shtml
"Monday, April 24, 2023",Houston Astros (8) @ Tampa Bay Rays (5),https://www.baseball-reference.com/teams/HOU/2023.shtml
"Monday, April 24, 2023",Chicago White Sox (5) @ Toronto Blue Jays (5),https://www.baseball-reference.com/teams/CHW/2023.shtml
"Tuesday, April 25, 2023",Oakland Athletics (5) @ Los Angeles Angels (5),https://www.baseball-reference.com/teams/OAK/2023.shtml
"Tuesday, April 25, 2023",Kansas City Royals (7) @ Arizona D'Backs (7),https://www.baseball-reference.com/teams/KCR/2023.shtml
"Tuesday, April 25, 2023",Miami Marlins (7) @ Atlanta Braves (8),https://www.baseball-reference.com/teams/MIA/2023.shtml
"Tuesday, April 25, 2023",Boston Red Sox (6) @ Baltimore Orioles (6),https://www.baseball-reference.com/teams/BOS/2023.shtml
"Tuesday, April 25, 2023",San Diego Padres (6) @ Chicago Cubs (7),https://www.baseball-reference.com/teams/SDP/2023.shtml
"Tuesday, April 25, 2023",Texas Rangers (7) @ Cincinnati Reds (5),https://www.baseball-reference.com/teams/TEX/2023.shtml
"Tuesday, April 25, 2023",Colorado Rockies (4) @ Cleveland Guardians (4),https://www.baseball-reference.com/teams/COL/2023.shtml
"Tuesday, April 25, 2023",Detroit Tigers (6) @ Milwaukee Brewers (6),https://www.baseball-reference.com/teams/DET/2023.shtml
"Tuesday, April 25, 2023",New York Yankees (6) @ Minnesota Twins (5),https://www.baseball-reference.com/teams/NYY/2023.shtml
"Tuesday, April 25, 2023",Washington Nationals (5) @ New York Mets (5),https://www.baseball-reference.com/teams/WSN/2023.shtml
"Tuesday, April 25, 2023",Seattle Mariners (8) @ Philadelphia Phillies (8),https://www.baseball-reference.com/teams/SEA/2023.shtml
